Unnamed: 0_nan_league,Unnamed: 2_nan_team,Unnamed: 3_nan_player,nation_nan_nan,pos_nan_nan,age_nan_nan,Playing Time_MP_nan,Playing Time.2_Min_nan,Tackles.1_TklW_nan,Challenges.2_Tkl%_nan,Blocks_Blocks_nan,Blocks.2_Pass_nan,Int_nan_nan
ITA-Serie A,Fiorentina,Andrea Colpani,ITA,"FW,MF",26-008,25,1450,9,33.3,7,7,9.0
ITA-Serie A,Fiorentina,Antonín Barák,CZE,MF,30-167,1,54,0,0.0,1,0,0.0
ITA-Serie A,Fiorentina,Cher Ndour,ITA,"MF,DF",20-296,8,400,1,20.0,5,4,2.0
ITA-Serie A,Fiorentina,Christian Kouamé,CIV,"FW,MF",27-164,8,507,8,0.0,3,2,2.0
ITA-Serie A,Fiorentina,Christian Kouamé,CIV,"FW,MF",27-164,18,622,8,0.0,3,2,2.0
ITA-Serie A,Fiorentina,Cristiano Biraghi,ITA,DF,32-260,8,433,4,28.6,2,2,4.0
ITA-Serie A,Fiorentina,Cristiano Biraghi,ITA,DF,32-260,14,1068,4,28.6,2,2,4.0
ITA-Serie A,Fiorentina,Danilo Cataldi,ITA,MF,30-286,25,1728,16,51.9,17,9,22.0
ITA-Serie A,Fiorentina,David de Gea,ESP,GK,34-193,34,3060,0,100.0,0,0,0.0
ITA-Serie A,Fiorentina,Dodô,BRA,DF,26-183,34,3025,30,52.1,22,17,35.0
ITA-Serie A,Fiorentina,Edoardo Bove,ITA,"MF,FW",23-003,12,851,17,50.0,12,12,6.0
ITA-Serie A,Fiorentina,Fabiano Parisi,ITA,"DF,MF",24-191,26,1124,17,57.1,14,12,17.0
ITA-Serie A,Fiorentina,Jonathan Ikone,FRA,"FW,MF",27-017,12,530,2,50.0,3,3,1.0
ITA-Serie A,Fiorentina,Jonathan Ikone,FRA,"FW,MF",27-017,14,334,2,50.0,3,3,1.0
ITA-Serie A,Fiorentina,Luca Ranieri,ITA,DF,26-026,35,2981,22,81.8,45,14,28.0
ITA-Serie A,Fiorentina,Lucas Beltrán,ARG,"FW,MF",24-051,32,1869,10,31.6,15,13,5.0
ITA-Serie A,Fiorentina,Lucas Martínez Quarta,ARG,DF,29-009,8,351,7,61.5,5,3,3.0
ITA-Serie A,Fiorentina,Marin Pongračić,CRO,DF,27-250,19,1355,13,63.6,14,8,12.0
ITA-Serie A,Fiorentina,Matias Moreno,ARG,DF,21-237,4,144,8,100.0,5,4,1.0
ITA-Serie A,Fiorentina,Michael Folorunsho,ITA,"FW,MF",27-101,14,650,12,40.0,9,8,4.0
ITA-Serie A,Fiorentina,Michael Folorunsho,ITA,"FW,MF",27-101,6,35,12,40.0,9,8,4.0
ITA-Serie A,Fiorentina,Moise Kean,ITA,FW,25-080,31,2614,5,75.0,12,12,6.0
ITA-Serie A,Fiorentina,Nicolò Fagioli,ITA,MF,24-096,14,872,10,40.9,9,8,5.0
ITA-Serie A,Fiorentina,Nicolò Fagioli,ITA,MF,24-096,17,571,10,40.9,9,8,5.0
ITA-Serie A,Fiorentina,Nicolò Zaniolo,ITA,FW,25-321,14,356,1,0.0,2,1,0.0
ITA-Serie A,Fiorentina,Nicolò Zaniolo,ITA,FW,25-321,9,343,1,0.0,2,1,0.0
ITA-Serie A,Fiorentina,Pablo Marí,ESP,DF,31-261,12,1008,9,54.5,16,5,21.0
ITA-Serie A,Fiorentina,Pablo Marí,ESP,DF,31-261,19,1628,9,54.5,16,5,21.0
ITA-Serie A,Fiorentina,Pietro Comuzzo,ITA,DF,20-088,32,2122,21,78.6,34,13,28.0
ITA-Serie A,Fiorentina,Riccardo Sottil,ITA,"FW,MF",25-350,18,833,4,75.0,1,1,4.0
ITA-Serie A,Fiorentina,Riccardo Sottil,ITA,"FW,MF",25-350,6,123,4,75.0,1,1,4.0
ITA-Serie A,Fiorentina,Robin Gosens,GER,DF,30-318,1,90,32,58.1,31,21,18.0
ITA-Serie A,Fiorentina,Robin Gosens,GER,DF,30-318,31,2431,32,58.1,31,21,18.0
ITA-Serie A,Fiorentina,Rolando Mandragora,ITA,MF,27-324,28,1841,11,44.8,22,15,16.0
ITA-Serie A,Fiorentina,Sofyan Amrabat,MAR,MF,28-271,2,180,2,100.0,1,0,0.0
ITA-Serie A,Fiorentina,Tommaso Rubino,ITA,MF,18-190,1,8,0,0.0,0,0,0.0
ITA-Serie A,Fiorentina,Yacine Adli,FRA,MF,24-294,26,1234,19,43.6,13,12,6.0
ITA-Serie A,Genoa,Aarón Martín,ESP,DF,28-027,35,2995,46,64.0,32,22,19.0
ITA-Serie A,Genoa,Alan Matturro,URU,DF,20-220,13,900,6,21.4,10,7,14.0
ITA-Serie A,Genoa,Alessandro Vogliacco,ITA,DF,26-247,12,715,3,83.3,11,4,9.0
ITA-Serie A,Genoa,Alessandro Vogliacco,ITA,DF,26-247,10,772,3,83.3,11,4,9.0
ITA-Serie A,Genoa,Alessandro Zanoli,ITA,"FW,DF",24-228,31,1711,20,43.5,20,17,12.0
ITA-Serie A,Genoa,Andrea Pinamonti,ITA,FW,26-000,36,2850,6,25.0,16,12,1.0
ITA-Serie A,Genoa,Brooke Norton-Cuffy,ENG,"DF,FW",21-127,13,638,7,90.0,10,9,3.0
ITA-Serie A,Genoa,Caleb Ekuban,GHA,FW,31-057,17,527,3,100.0,4,3,1.0
ITA-Serie A,Genoa,David Akpan Ankeye,NGA,"FW,MF",23-094,4,45,0,0.0,0,0,0.0
ITA-Serie A,Genoa,Emil Bohinen,NOR,MF,26-068,3,166,4,40.0,2,2,1.0
ITA-Serie A,Genoa,Fabio Miretti,ITA,"MF,FW",21-289,25,1677,15,54.5,20,19,7.0
ITA-Serie A,Genoa,Filippo Melegoni,ITA,"MF,FW",26-090,3,89,1,0.0,0,0,0.0
ITA-Serie A,Genoa,Gastón Pereiro,URU,MF,29-342,2,31,0,100.0,0,0,0.0
ITA-Serie A,Genoa,Honest Ahanor,ITA,"DF,MF",17-085,6,270,5,70.0,4,4,1.0
ITA-Serie A,Genoa,Jean Onana,CMR,MF,25-131,8,214,6,57.1,3,3,2.0
ITA-Serie A,Genoa,Jeff Ekhator,ITA,"FW,MF",18-189,23,741,4,50.0,10,9,2.0
ITA-Serie A,Genoa,Johan Vásquez,MEX,DF,26-209,36,3041,31,59.1,59,28,50.0
ITA-Serie A,Genoa,Junior Messias,BRA,"MF,FW",34-006,16,757,7,37.5,7,5,6.0
ITA-Serie A,Genoa,Koni De Winter,BEL,DF,22-341,24,2045,19,70.8,10,4,23.0
ITA-Serie A,Genoa,Lior Kasa,ISR,"MF,FW",19-234,8,230,4,40.0,4,3,3.0
ITA-Serie A,Genoa,Lorenzo Venturino,ITA,"FW,MF",18-331,5,105,2,33.3,1,1,0.0
ITA-Serie A,Genoa,Mattia Bani,ITA,DF,31-160,19,1445,9,63.6,13,5,20.0
ITA-Serie A,Genoa,Maxwel Cornet,CIV,"FW,MF",28-234,2,72,1,0.0,1,0,2.0
ITA-Serie A,Genoa,Maxwel Cornet,CIV,"FW,MF",28-234,6,237,1,0.0,1,0,2.0
ITA-Serie A,Genoa,Milan Badelj,CRO,MF,36-083,23,1472,16,42.9,19,12,20.0
ITA-Serie A,Genoa,Morten Frendrup,DEN,MF,24-042,35,3103,61,43.6,62,46,47.0
ITA-Serie A,Genoa,Morten Thorsby,NOR,"MF,FW",29-014,30,1898,30,58.6,22,21,5.0
ITA-Serie A,Genoa,Patrizio Masini,ITA,MF,24-112,25,1448,28,47.5,24,17,13.0
ITA-Serie A,Genoa,Ruslan Malinovskyi,UKR,"MF,FW",32-015,9,383,8,50.0,2,2,1.0
ITA-Serie A,Genoa,Sebastian Otoa,DEN,DF,21-006,2,89,0,0.0,0,0,1.0
ITA-Serie A,Genoa,Stefano Sabelli,ITA,DF,32-126,33,2030,31,37.3,28,21,22.0
ITA-Serie A,Genoa,Vitinha,POR,"FW,MF",25-065,29,2042,7,37.9,13,11,11.0
ITA-Serie A,Genoa,Vitinha,POR,"FW,MF",25-065,24,1266,7,37.9,13,11,11.0
ITA-Serie A,Hellas Verona,Abdou Harroui,NED,"MF,FW",27-126,10,463,6,100.0,5,5,2.0
ITA-Serie A,Hellas Verona,Amin Sarr,SWE,FW,24-069,31,1848,12,50.0,17,14,3.0
ITA-Serie A,Hellas Verona,Antoine Bernede,FRA,MF,25-358,13,584,8,60.0,6,5,5.0
ITA-Serie A,Hellas Verona,Casper Tengstedt,DEN,FW,24-352,25,1517,5,44.4,5,4,4.0
ITA-Serie A,Hellas Verona,Cheikh Tidiane Niasse,SEN,MF,25-120,11,755,15,52.6,17,13,17.0
ITA-Serie A,Hellas Verona,Dailon Livramento,CPV,"FW,MF",24-015,28,909,9,50.0,9,7,3.0
ITA-Serie A,Hellas Verona,Daniel Bandeira,POR,MF,25-038,11,407,0,50.0,2,1,6.0
ITA-Serie A,Hellas Verona,Daniel Mosquera,COL,FW,25-211,34,1344,7,7.1,11,10,2.0
ITA-Serie A,Hellas Verona,Daniel Oyegoke,ENG,DF,22-136,5,103,2,100.0,1,1,1.0
ITA-Serie A,Hellas Verona,Daniele Ghilardi,ITA,DF,22-133,23,1939,25,60.0,27,13,28.0
ITA-Serie A,Hellas Verona,Darko Lazović,SRB,"DF,MF",34-246,27,1459,10,39.3,19,16,11.0
ITA-Serie A,Hellas Verona,Davide Faraoni,ITA,DF,33-206,8,260,9,33.3,7,4,2.0
ITA-Serie A,Hellas Verona,Diego Coppola,ITA,DF,21-142,33,2837,35,69.2,42,18,71.0
ITA-Serie A,Hellas Verona,Domagoj Bradarić,CRO,DF,25-160,27,1852,27,64.3,17,13,15.0
ITA-Serie A,Hellas Verona,Flavius Daniliuc,AUT,DF,24-022,18,1004,21,62.5,10,7,7.0
ITA-Serie A,Hellas Verona,Giangiacomo Magnani,ITA,DF,29-227,17,1065,15,100.0,16,7,17.0
ITA-Serie A,Hellas Verona,Grigoris Kastanos,CYP,"MF,FW",27-109,27,872,16,42.9,17,15,7.0
ITA-Serie A,Hellas Verona,Jackson Tchatchoua,CMR,"DF,MF",23-247,35,3077,31,65.1,21,12,13.0
ITA-Serie A,Hellas Verona,Lorenzo Montipò,ITA,GK,29-088,36,3240,0,25.0,0,0,0.0
ITA-Serie A,Hellas Verona,Martin Frese,DEN,DF,27-135,10,540,10,54.5,5,4,8.0
ITA-Serie A,Hellas Verona,Mathis Lambourde,FRA,"FW,MF",19-130,7,89,1,33.3,3,3,0.0
ITA-Serie A,Hellas Verona,Nicolás Valentini,ARG,DF,24-043,13,1039,22,70.4,12,6,13.0
ITA-Serie A,Hellas Verona,Ondrej Duda,SVK,MF,30-165,27,2305,26,46.8,26,18,31.0
ITA-Serie A,Hellas Verona,Paweł Dawidowicz,POL,"DF,MF",29-364,25,1755,23,66.7,15,10,20.0
ITA-Serie A,Hellas Verona,Reda Belahyane,MAR,MF,20-352,22,1658,26,76.5,20,11,10.0
ITA-Serie A,Hellas Verona,Reda Belahyane,MAR,MF,20-352,6,198,26,76.5,20,11,10.0
ITA-Serie A,Hellas Verona,Suat Serdar,GER,MF,28-038,21,1296,19,37.5,19,15,8.0
ITA-Serie A,Hellas Verona,Tomáš Suslov,SVK,"MF,FW",22-346,30,2021,36,30.4,29,27,18.0
ITA-Serie A,Inter,Alessandro Bastoni,ITA,DF,26-036,33,2401,24,66.7,25,12,22.0
ITA-Serie A,Inter,Benjamin Pavard,FRA,DF,29-052,23,1584,16,72.0,16,4,16.0
ITA-Serie A,Inter,Carlos Augusto,BRA,DF,26-132,28,1601,13,66.7,21,12,8.0
ITA-Serie A,Inter,Davide Frattesi,ITA,MF,25-209,28,1225,8,55.6,12,8,5.0
ITA-Serie A,Inter,Denzel Dumfries,NED,"DF,FW",29-031,28,1924,18,51.9,29,21,6.0
ITA-Serie A,Inter,Federico Dimarco,ITA,"DF,FW",27-190,32,2118,13,50.0,22,19,14.0
ITA-Serie A,Inter,Francesco Acerbi,ITA,DF,37-098,22,1679,19,64.7,22,6,26.0
ITA-Serie A,Inter,Hakan Çalhanoğlu,TUR,MF,31-100,28,1888,23,58.3,16,9,18.0
ITA-Serie A,Inter,Henrikh Mkhitaryan,ARM,MF,36-118,32,2396,24,44.4,29,24,17.0
ITA-Serie A,Inter,Joaquín Correa,ARG,"FW,MF",30-279,18,641,4,30.0,2,2,0.0
ITA-Serie A,Inter,Kristjan Asllani,ALB,MF,23-071,21,898,2,35.0,8,7,8.0
ITA-Serie A,Inter,Lautaro Martínez,ARG,FW,27-270,31,2564,16,52.0,21,18,10.0
ITA-Serie A,Inter,Marcus Thuram,FRA,FW,27-286,32,2290,10,21.4,16,13,3.0
ITA-Serie A,Inter,Marko Arnautović,AUT,FW,36-030,17,531,6,60.0,3,3,1.0
ITA-Serie A,Inter,Matteo Darmian,ITA,DF,35-168,28,1691,16,54.2,13,8,10.0
ITA-Serie A,Inter,Mehdi Taremi,IRN,FW,32-305,25,744,1,25.0,10,8,0.0
ITA-Serie A,Inter,Nicola Zalewski,POL,"DF,MF",23-116,10,356,2,50.0,4,3,2.0
ITA-Serie A,Inter,Nicola Zalewski,POL,"DF,MF",23-116,12,533,2,50.0,4,3,2.0
ITA-Serie A,Inter,Nicolò Barella,ITA,MF,28-101,32,2462,31,44.1,25,22,12.0
ITA-Serie A,Inter,Piotr Zieliński,POL,MF,30-364,26,980,10,46.2,10,5,6.0
ITA-Serie A,Inter,Stefan de Vrij,NED,DF,33-103,25,1636,11,75.0,19,8,21.0
ITA-Serie A,Inter,Tajon Buchanan,CAN,"DF,FW",26-100,12,342,0,50.0,0,0,0.0
ITA-Serie A,Inter,Tajon Buchanan,CAN,"DF,FW",26-100,6,95,0,50.0,0,0,0.0
ITA-Serie A,Inter,Yann Aurel Bisseck,GER,DF,24-171,26,1584,12,68.8,19,10,17.0
ITA-Serie A,Juventus,Alberto costa,POR,DF,21-232,8,312,9,75.0,5,4,4.0
ITA-Serie A,Juventus,Andrea Cambiaso,ITA,"DF,FW",25-088,32,2146,28,61.9,23,19,15.0
ITA-Serie A,Juventus,Danilo,BRA,DF,33-308,8,275,4,50.0,4,1,9.0
ITA-Serie A,Juventus,Danilo,BRA,DF,33-308,12,581,4,50.0,4,1,9.0
ITA-Serie A,Juventus,Douglas Luiz,BRA,MF,27-010,19,529,8,66.7,5,3,4.0
ITA-Serie A,Juventus,Dušan Vlahović,SRB,FW,25-111,28,1769,1,20.0,7,4,1.0
ITA-Serie A,Juventus,Federico Gatti,ITA,DF,26-329,29,2190,23,58.3,27,9,18.0
ITA-Serie A,Juventus,Francisco Conceição,POR,"FW,MF",22-156,25,1255,13,41.4,7,7,5.0
ITA-Serie A,Juventus,Gleison Bremer,BRA,DF,28-062,6,540,7,80.0,15,4,6.0
ITA-Serie A,Juventus,Jonas Rouhi,SWE,DF,21-132,5,210,1,0.0,2,2,3.0
ITA-Serie A,Juventus,Juan David Cabal,COL,DF,24-131,7,460,4,66.7,2,2,2.0
ITA-Serie A,Juventus,Kenan Yıldız,TUR,"FW,MF",20-015,34,2312,29,53.3,24,24,5.0
ITA-Serie A,Juventus,Khéphren Thuram,FRA,MF,24-054,34,2236,18,60.0,31,22,12.0
ITA-Serie A,Juventus,Lloyd Kelly,ENG,DF,26-225,10,303,8,77.8,10,4,2.0
ITA-Serie A,Juventus,Lloyd Kelly,ENG,DF,26-225,11,923,8,77.8,10,4,2.0
ITA-Serie A,Juventus,Manuel Locatelli,ITA,MF,27-131,35,2732,47,60.0,55,36,23.0
ITA-Serie A,Juventus,Nicolás González,ARG,"FW,MF",27-043,9,648,13,36.0,16,12,9.0
ITA-Serie A,Juventus,Nicolás González,ARG,"FW,MF",27-043,25,1670,13,36.0,16,12,9.0
ITA-Serie A,Juventus,Nicolò Fagioli,ITA,MF,24-096,14,872,10,66.7,4,4,2.0
ITA-Serie A,Juventus,Nicolò Fagioli,ITA,MF,24-096,17,571,10,66.7,4,4,2.0
ITA-Serie A,Juventus,Nicolò Savona,ITA,DF,22-061,27,1634,13,54.2,10,8,10.0
ITA-Serie A,Juventus,Pierre Kalulu,FRA,DF,24-348,29,2337,25,75.0,27,12,17.0
ITA-Serie A,Juventus,Randal Kolo Muani,FRA,FW,26-165,10,358,7,80.0,7,7,3.0
ITA-Serie A,Juventus,Randal Kolo Muani,FRA,FW,26-165,15,1085,7,80.0,7,7,3.0
ITA-Serie A,Juventus,Renato Veiga,POR,DF,21-294,7,181,12,64.3,16,3,17.0
ITA-Serie A,Juventus,Renato Veiga,POR,DF,21-294,12,1048,12,64.3,16,3,17.0
ITA-Serie A,Juventus,Samuel Mbangula,BEL,FW,21-123,23,709,10,53.8,7,7,3.0
ITA-Serie A,Juventus,Teun Koopmeiners,NED,"MF,FW",27-080,28,1994,16,33.3,36,22,8.0
ITA-Serie A,Juventus,Timothy Weah,USA,"DF,FW",25-086,29,1628,19,56.0,25,21,14.0
ITA-Serie A,Juventus,Vasilije Adžić,MNE,"MF,FW",19-007,6,42,2,0.0,0,0,0.0
ITA-Serie A,Juventus,Weston McKennie,USA,"MF,DF",26-264,31,2295,12,59.1,28,20,14.0
ITA-Serie A,Lazio,Adam Marušić,MNE,DF,32-214,34,2292,19,58.6,18,10,16.0
ITA-Serie A,Lazio,Alessio Romagnoli,ITA,DF,30-127,31,2583,29,81.5,32,16,25.0
ITA-Serie A,Lazio,Boulaye Dia,SEN,"MF,FW",28-184,34,2087,10,43.8,12,11,5.0
ITA-Serie A,Lazio,Elseid Hysaj,ALB,DF,31-088,10,379,6,100.0,3,1,5.0
ITA-Serie A,Lazio,Fisayo Dele-Bashiru,NGA,"MF,FW",24-102,20,947,6,33.3,10,8,4.0
ITA-Serie A,Lazio,Gaetano Castrovilli,ITA,"MF,FW",28-091,9,148,2,50.0,3,3,3.0
ITA-Serie A,Lazio,Gaetano Castrovilli,ITA,"MF,FW",28-091,11,575,2,50.0,3,3,3.0
ITA-Serie A,Lazio,Gustav Isaksen,DEN,FW,24-030,36,2165,9,25.0,21,19,9.0
ITA-Serie A,Lazio,Loum Tchaouna,FRA,"FW,MF",21-253,24,660,4,33.3,5,4,4.0
ITA-Serie A,Lazio,Luca Pellegrini,ITA,DF,26-073,21,1049,11,51.6,10,7,19.0
ITA-Serie A,Lazio,Manuel Lazzari,ITA,DF,31-171,25,1406,16,58.3,9,4,10.0
ITA-Serie A,Lazio,Mario Gila,ESP,DF,24-263,31,2651,36,67.9,19,6,28.0
ITA-Serie A,Lazio,Mattia Zaccagni,ITA,FW,29-337,33,2610,26,50.0,17,16,29.0
ITA-Serie A,Lazio,Mattéo Guendouzi,FRA,MF,26-035,36,3180,20,43.5,33,24,31.0
ITA-Serie A,Lazio,Matías Vecino,URU,MF,33-268,19,862,7,22.2,8,5,5.0
ITA-Serie A,Lazio,Nicolò Rovella,ITA,MF,23-166,32,2643,48,51.9,19,15,47.0
ITA-Serie A,Lazio,Nuno Tavares,POR,DF,25-113,22,1614,21,42.4,20,17,20.0
ITA-Serie A,Lazio,Patric,ESP,DF,32-032,10,607,6,60.0,3,1,3.0
ITA-Serie A,Lazio,Pedro,ESP,"FW,MF",37-295,29,1057,14,47.6,11,11,3.0
ITA-Serie A,Lazio,Reda Belahyane,MAR,MF,20-352,22,1658,6,100.0,3,1,1.0
ITA-Serie A,Lazio,Reda Belahyane,MAR,MF,20-352,6,198,6,100.0,3,1,1.0
ITA-Serie A,Lazio,Samuel Gigot,FRA,DF,31-219,15,683,3,0.0,8,2,13.0
ITA-Serie A,Lazio,Tijjani Noslin,NED,"FW,MF",25-316,29,847,5,12.5,15,14,1.0
ITA-Serie A,Lazio,Valentín Castellanos,ARG,FW,26-228,28,2294,6,10.0,18,16,5.0
ITA-Serie A,Lecce,Andy Pelmard,FRA,DF,25-068,4,205,6,100.0,1,1,0.0
ITA-Serie A,Lecce,Andy Pelmard,FRA,DF,25-068,3,129,6,100.0,1,1,0.0
ITA-Serie A,Lecce,Ante Rebić,CRO,"FW,MF",31-240,27,788,9,30.0,6,5,2.0
ITA-Serie A,Lecce,Antonino Gallo,ITA,DF,25-134,30,2519,41,54.1,31,27,20.0
ITA-Serie A,Lecce,Balthazar Pierret,FRA,MF,25-004,30,1723,31,43.3,19,14,19.0
ITA-Serie A,Lecce,Danilo Veiga,POR,DF,22-236,12,356,6,50.0,5,5,4.0
ITA-Serie A,Lecce,Federico Baschirotto,ITA,DF,28-241,37,3330,25,78.6,44,12,23.0
ITA-Serie A,Lecce,Frederic Guilbert,FRA,DF,30-146,30,2345,35,64.8,27,19,46.0
ITA-Serie A,Lecce,Gaby Jean,FRA,DF,25-089,19,1388,7,54.5,13,3,9.0
ITA-Serie A,Lecce,Hamza Rafia,TUN,MF,26-047,18,1058,27,46.9,7,5,4.0
ITA-Serie A,Lecce,Jesper Karlsson,SWE,FW,26-298,7,298,2,25.0,1,1,0.0
ITA-Serie A,Lecce,Jesper Karlsson,SWE,FW,26-298,12,437,2,25.0,1,1,0.0
ITA-Serie A,Lecce,Kevin Bonifazi,ITA,DF,29-000,3,65,1,100.0,1,0,2.0
ITA-Serie A,Lecce,Kialonda,ANG,DF,27-234,23,2054,12,70.6,43,16,30.0
ITA-Serie A,Lecce,Konan N'dri,CIV,"FW,MF",24-204,11,306,3,66.7,4,4,1.0
ITA-Serie A,Lecce,Lameck Banda,ZAM,"FW,MF",24-110,15,610,5,25.0,7,7,2.0
ITA-Serie A,Lecce,Lassana Coulibaly,MLI,MF,29-039,37,2577,29,38.3,42,30,18.0
ITA-Serie A,Lecce,Marco Sala,ITA,DF,25-349,8,261,0,0.0,1,1,0.0
ITA-Serie A,Lecce,Marco Sala,ITA,DF,25-349,2,72,0,0.0,1,1,0.0
ITA-Serie A,Lecce,Medon Berisha,ALB,MF,21-210,16,657,8,50.0,6,6,10.0
ITA-Serie A,Lecce,Mohamed Kaba,FRA,MF,23-204,14,421,8,88.9,10,7,4.0
ITA-Serie A,Lecce,Nikola Krstović,MNE,FW,25-044,36,2970,8,40.0,10,4,7.0
ITA-Serie A,Lecce,Patrick Dorgu,DEN,"DF,FW",20-205,11,752,27,51.1,24,18,18.0
ITA-Serie A,Lecce,Patrick Dorgu,DEN,"DF,FW",20-205,21,1840,27,51.1,24,18,18.0
ITA-Serie A,Lecce,Rareș-Cătălin Burnete,ROU,FW,21-108,3,25,0,0.0,0,0,0.0
ITA-Serie A,Lecce,Remi Oudin,FRA,"MF,FW",28-182,11,299,1,50.0,6,4,2.0
ITA-Serie A,Lecce,Santiago Pierotti,ARG,FW,24-046,35,1893,24,46.8,29,24,14.0
ITA-Serie A,Lecce,Tete Morente,ESP,"FW,MF",28-166,31,2021,17,27.8,16,15,14.0
ITA-Serie A,Lecce,Valentin Gendrey,FRA,DF,24-332,22,1414,2,100.0,3,2,2.0
ITA-Serie A,Lecce,Valentin Gendrey,FRA,DF,24-332,2,180,2,100.0,3,2,2.0
ITA-Serie A,Lecce,Ylber Ramadani,ALB,MF,29-037,28,1735,28,66.0,26,17,24.0
ITA-Serie A,Lecce,Þórir Jóhann Helgason,ISL,MF,24-233,20,1124,7,53.8,7,5,5.0
ITA-Serie A,Milan,Alejandro Jiménez,ESP,"DF,FW",20-011,21,1236,13,40.7,24,21,15.0
ITA-Serie A,Milan,Alexis Saelemaekers,BEL,"DF,FW",25-326,1,90,1,100.0,0,0,1.0
ITA-Serie A,Milan,Alexis Saelemaekers,BEL,"DF,FW",25-326,21,1300,1,100.0,0,0,1.0
ITA-Serie A,Milan,Christian Pulisic,USA,"FW,MF",26-243,33,2393,28,40.5,24,22,5.0
ITA-Serie A,Milan,Davide Bartesaghi,ITA,"DF,MF",19-141,3,58,1,100.0,1,0,2.0
ITA-Serie A,Milan,Davide Calabria,ITA,DF,28-164,10,616,7,57.1,1,1,8.0
ITA-Serie A,Milan,Davide Calabria,ITA,DF,28-164,7,316,7,57.1,1,1,8.0
ITA-Serie A,Milan,Emerson,BRA,DF,26-125,17,1377,28,47.1,13,11,14.0
ITA-Serie A,Milan,Fikayo Tomori,ENG,DF,27-151,21,1503,23,65.2,16,4,19.0
ITA-Serie A,Milan,Filippo Terracciano,ITA,"DF,MF",22-100,13,539,6,50.0,1,1,6.0
ITA-Serie A,Milan,Francesco Camarda,ITA,"FW,MF",17-070,9,161,2,33.3,1,0,0.0
ITA-Serie A,Milan,Ismaël Bennacer,ALG,MF,27-169,12,646,4,14.3,5,2,3.0
ITA-Serie A,Milan,Ismaël Bennacer,ALG,MF,27-169,6,300,4,14.3,5,2,3.0
ITA-Serie A,Milan,João Félix,POR,MF,25-190,12,369,6,28.6,2,2,1.0
ITA-Serie A,Milan,João Félix,POR,MF,25-190,14,681,6,28.6,2,2,1.0
ITA-Serie A,Milan,Kyle Walker,ENG,DF,34-356,15,970,9,76.5,9,4,9.0
ITA-Serie A,Milan,Kyle Walker,ENG,DF,34-356,11,659,9,76.5,9,4,9.0
ITA-Serie A,Milan,Malick Thiaw,GER,DF,23-284,22,1806,17,60.0,14,2,15.0
ITA-Serie A,Milan,Matteo Gabbia,ITA,DF,25-210,25,2062,15,80.0,24,5,13.0
ITA-Serie A,Milan,Mattia Liberali,ITA,MF,18-043,1,61,1,100.0,0,0,0.0
ITA-Serie A,Milan,Mike Maignan,FRA,GK,29-320,36,3204,0,0.0,1,1,0.0
ITA-Serie A,Milan,Noah Okafor,SUI,FW,24-360,11,414,1,0.0,1,1,2.0
ITA-Serie A,Milan,Noah Okafor,SUI,FW,24-360,4,40,1,0.0,1,1,2.0
ITA-Serie A,Milan,Rafael Leão,POR,FW,25-343,34,2323,10,37.9,15,14,6.0
ITA-Serie A,Milan,Ruben Loftus-Cheek,ENG,MF,29-116,18,947,7,45.5,3,3,3.0
ITA-Serie A,Milan,Samuel Chukwueze,NGA,"FW,MF",25-362,25,880,10,27.8,3,3,2.0
ITA-Serie A,Milan,Santiago Giménez,MEX,FW,24-031,14,669,3,75.0,3,2,1.0
ITA-Serie A,Milan,Strahinja Pavlović,SRB,DF,23-360,23,1774,31,58.0,15,9,16.0
ITA-Serie A,Milan,Tammy Abraham,ENG,FW,27-229,28,1183,11,75.0,13,13,2.0
ITA-Serie A,Milan,Tammy Abraham,ENG,FW,27-229,1,1,11,75.0,13,13,2.0
ITA-Serie A,Milan,Theo Hernández,FRA,DF,27-225,33,2696,28,53.8,25,15,17.0
ITA-Serie A,Milan,Tijjani Reijnders,NED,MF,26-294,36,3038,13,38.5,22,18,35.0
ITA-Serie A,Milan,Warren Bondo,FRA,MF,21-246,4,162,3,100.0,1,1,0.0
ITA-Serie A,Milan,Warren Bondo,FRA,MF,21-246,20,1618,3,100.0,1,1,0.0
ITA-Serie A,Milan,Youssouf Fofana,FRA,MF,26-129,34,2493,34,50.0,32,23,19.0
ITA-Serie A,Milan,Yunus Musah,USA,"MF,FW",22-171,28,1526,18,68.8,9,8,7.0
ITA-Serie A,Milan,Álvaro Morata,ESP,"FW,MF",32-208,16,1099,10,62.5,7,5,5.0
ITA-Serie A,Monza,Alessandro Bianco,ITA,MF,22-230,1,18,28,67.5,39,25,22.0
ITA-Serie A,Monza,Alessandro Bianco,ITA,MF,22-230,33,2510,28,67.5,39,25,22.0
ITA-Serie A,Monza,Andrea Carboni,ITA,DF,24-104,25,2101,32,64.0,30,14,27.0
ITA-Serie A,Monza,Andrea Petagna,ITA,FW,29-323,12,323,1,50.0,0,0,1.0
ITA-Serie A,Monza,Armando Izzo,ITA,DF,33-078,29,2424,15,50.0,38,10,45.0
ITA-Serie A,Monza,Arvid Brorsson,SWE,DF,26-011,6,362,3,40.0,9,1,2.0
ITA-Serie A,Monza,Daniel Maldini,ITA,"MF,FW",23-220,9,213,6,46.2,8,6,4.0
ITA-Serie A,Monza,Daniel Maldini,ITA,"MF,FW",23-220,20,1306,6,46.2,8,6,4.0
